,model,lnL,AIC,AICc,timing,tree.no,delta,w
1069,delta,468.1473817,-928.2947633,-928.1208503,delta97,98,0,1
1070,DensDep,210.7377305,-417.4754609,-417.4237368,DensDep97,98,510.6971135,1.26920227391616e-111
1071,TS,210.608701,-415.2174021,-415.1130542,TS 7,98,513.0077961,3.99735289313647e-112
1072,TRC,211.7946864,-415.5893728,-415.4147003,TRC 413,98,512.70615,4.64808550438824e-112
1073,SRC,211.648712,-417.2974241,-417.1930763,SRC 713,98,510.927774,1.13095037869549e-111
1074,OUS,210.7285822,-411.4571643,-411.1951556,OUS 43.4929732978904,98,516.9256947,5.63652735301284e-113
1075,OUMA,210.3614423,-408.7228846,-408.3544636,OUMA 51.3126421788918,98,519.7663867,1.3619563494164e-113
1076,OUMV,210.8402182,-409.6804365,-409.3120154,OUMV 41.1421123548956,98,518.8088349,2.19833016955146e-113
1077,OUMVA,211.5380713,-409.0761427,-408.5827506,OUMVA 43.7373275172995,98,519.5380997,1.52663452894523e-113
1078,fit_env,210.136094269773,-414.272188539547,-414.168292435651,NA,98,513.952557864349,2.49241341281357e-112
1079,EB,210.9549681,-413.9099361,-413.7360231,EB98,99,1.20427689999997,0.164450603354454
1080,delta,209.9828256,-411.9656512,-411.7917382,delta98,99,3.14856179999998,0.0622070160460395
1081,DensDep,208.4352914,-412.8705827,-412.8188586,DensDep98,99,2.12144139999998,0.103962264458349
1082,TS,208.5723846,-411.1447693,-411.0404215,TS 6,99,3.8998785,0.0427260772197815
1083,TRC,211.4976976,-414.9953951,-414.8207226,TRC 58,99,0.119577399999969,0.282862239117135
1084,SRC,210.5223239,-415.0446478,-414.9403,SRC 610,99,0,0.300290005150034
1085,OUS,208.6455971,-407.2911941,-407.0291854,OUS 48.6781734893065,99,7.91111459999996,0.00574995133647523
1086,OUMA,209.1338262,-406.2676524,-405.8992313,OUMA 43.6287738131174,99,9.04106869999998,0.0032681181878995
1087,OUMV,209.921394,-407.842788,-407.4743669,OUMV 54.3677686875387,99,7.46593309999997,0.00718346704277458
1088,OUMVA,209.5097486,-405.0194973,-404.5261052,OUMVA 56.3805817509354,99,10.4141948,0.00164485344909351
1089,fit_env,208.062103616951,-410.124207233901,-410.020311130005,NA,99,4.919988869995,0.0256554046379635
1090,EB,210.5261722,-413.0523444,-412.8784314,EB99,100,2.25626969999996,0.17624079918635
1091,delta,209.6064846,-411.2129693,-411.0390562,delta99,100,4.09564489999997,0.0702572592315184
1092,DensDep,206.0502612,-408.1005224,-408.0487983,DensDep99,100,7.08590279999999,0.0157530608666832
1093,TS,206.3931179,-406.7862359,-406.681888,TS 347,100,8.45281309999996,0.00795324114781544
1094,TRC,211.6546868,-415.3093735,-415.1347011,TRC 719,100,0,0.544564333621376
1095,SRC,209.4882212,-412.9764424,-412.8720946,SRC 714,100,2.26260649999995,0.175683281524089
1096,OUS,206.5254224,-403.0508448,-402.7888361,OUS 38.9194312571134,100,12.3458649999999,0.00113547786315305
1097,OUMA,206.7866366,-401.5732733,-401.2048522,OUMA 33.9988059064785,100,13.9298489,0.000514305227028721
1098,OUMV,207.9228154,-403.8456307,-403.4772097,OUMV 52.9630355234359,100,11.6574914,0.00160198003677825
1099,OUMVA,207.9505538,-401.9011075,-401.4077155,OUMVA 52.9064457880584,100,13.7269856,0.000569209505661406
1100,fit_env,206.064513391237,-406.129026782475,-406.025130678578,NA,100,9.10957042142195,0.00572705178954681
