group,model,lnL,AIC,AICc,timing,tree.no,delta,w
pygopodoidea,OUS,209.4458312,-408.8916624,-408.5637936,-8.914277708,87,22.5306904,7.98E-06
pygopodoidea,OUMA,213.3378672,-414.6757344,-414.2141959,3.813823805,87,16.8802881,0.000134654
pygopodoidea,OUMV,212.4474374,-412.8948747,-412.4333363,26.57935615,87,18.6611477,5.53E-05
pygopodoidea,OUMVA,213.4517228,-412.9034457,-412.2846611,a 26.5793444001036,87,18.8098229,5.13E-05
pygopodoidea,DensDep,208.6509659,-413.3019319,-413.2374157,NA,87,17.85706826,8.26E-05
pygopodoidea,fit_env,209.025646,-412.0512919,-411.9215622,NA,87,19.17292178,4.28E-05
pygopodoidea,EB,218.4498426,-428.8996852,-428.6822939,NA87,88,5.4060162,0.035565621
pygopodoidea,delta,215.4690481,-422.9380962,-422.7207049,NA87,88,11.3676052,0.001805044
pygopodoidea,TS,212.8858284,-419.7716569,-419.6412221,NA 1183,88,14.447088,0.000387067
pygopodoidea,TRC,220.9450375,-433.8900749,-433.6714957,NA 1038,88,0.4168144,0.430944957
pygopodoidea,SRC,220.1093724,-434.2187448,-434.0883101,NA 1031,88,0,0.530801204
pygopodoidea,OUS,210.6641805,-411.3283611,-411.0004922,51.17224373,88,23.0878179,5.15E-06
pygopodoidea,OUMA,209.6760742,-407.3521484,-406.89061,35.55214777,88,27.1977001,6.59E-07
pygopodoidea,OUMV,215.5815134,-419.1630267,-418.7014883,39.30045496,88,15.3868218,0.00024195
pygopodoidea,OUMVA,215.5913959,-417.1827918,-416.5640073,a 39.3004849232307,88,17.5243028,8.31E-05
pygopodoidea,DensDep,210.5255054,-417.0510108,-416.9864947,NA,88,17.10181539,0.000102641
pygopodoidea,fit_env,211.063876,-416.127752,-415.9980222,NA,88,18.09028788,6.26E-05
pygopodoidea,EB,220.3836367,-432.7672734,-432.5498821,NA88,89,5.8776772,0.031127429
pygopodoidea,delta,215.5160226,-423.0320452,-422.8146539,NA88,89,15.6129054,0.000239423
pygopodoidea,TS,215.4318852,-424.8637704,-424.7333356,NA 1184,89,13.6942237,0.000624887
pygopodoidea,TRC,222.8713786,-437.7427572,-437.524178,NA 1136,89,0.9033813,0.37436728
pygopodoidea,SRC,222.278997,-438.5579941,-438.4275593,NA 1148,89,0,0.588118229
pygopodoidea,OUS,212.6281196,-415.2562392,-414.9283704,6.905769409,89,23.4991889,4.64E-06
pygopodoidea,OUMA,220.6993563,-429.3987126,-428.9371742,10.35579344,89,9.4903851,0.00511274
pygopodoidea,OUMV,216.693665,-421.38733,-420.9257916,31.34896771,89,17.5017677,9.31E-05
pygopodoidea,OUMVA,216.9196543,-419.8393087,-419.2205241,a 27.9747007002047,89,19.2070352,3.97E-05
pygopodoidea,DensDep,212.7588539,-421.5177078,-421.4531917,NA,89,16.97436761,0.000121207
pygopodoidea,fit_env,214.0136177,-422.0272353,-421.8975056,NA,89,16.53005371,0.000151359
pygopodoidea,EB,222.1712378,-436.3424757,-436.1250844,NA89,90,4.791223,0.058815972
pygopodoidea,delta,213.8547904,-419.7095808,-419.4921895,NA89,90,21.4241179,1.44E-05
pygopodoidea,TS,214.1158936,-422.2317872,-422.1013524,NA 1185,90,18.814955,5.30E-05
pygopodoidea,TRC,224.5674433,-441.1348866,-440.9163074,NA 1137,90,0,0.645499834
pygopodoidea,SRC,222.7398337,-439.4796673,-439.3492325,NA 1149,90,1.5670749,0.294856118
pygopodoidea,OUS,212.1567602,-414.3135205,-413.9856516,8.747479201,90,26.9306558,9.16E-07
pygopodoidea,OUMA,219.8345708,-427.6691417,-427.2076032,10.00182417,90,13.7087042,0.000680909
pygopodoidea,OUMV,216.5128024,-421.0256048,-420.5640663,29.78987508,90,20.3522411,2.46E-05
pygopodoidea,OUMVA,217.1558681,-420.3117362,-419.6929517,a 29.8047526269029,90,21.2233557,1.59E-05
pygopodoidea,DensDep,212.2375382,-420.4750764,-420.4105603,NA,90,20.5057471,2.28E-05
pygopodoidea,fit_env,212.895317,-419.790634,-419.6609043,NA,90,21.25540309,1.56E-05
pygopodoidea,EB,222.4589798,-436.9179597,-436.7005683,NA90,91,1.965807,0.183061965
pygopodoidea,delta,215.1741746,-422.3483493,-422.130958,NA90,91,16.5354173,0.000125559
pygopodoidea,TS,217.0391855,-428.0783709,-427.9479361,NA 1186,91,10.7184392,0.002301379
pygopodoidea,TRC,223.0103028,-438.0206056,-437.8020264,NA 1039,91,0.8643489,0.317524111
pygopodoidea,SRC,222.3984051,-438.7968101,-438.6663753,NA 1032,91,0,0.489178867
pygopodoidea,OUS,212.3475013,-414.6950025,-414.3671337,13.20180069,91,24.2992416,2.59E-06
pygopodoidea,OUMA,221.1710787,-430.3421575,-429.880619,8.686888905,91,8.7857563,0.00604874
pygopodoidea,OUMV,218.7500393,-425.5000785,-425.0385401,31.51345212,91,13.6278352,0.000537305
pygopodoidea,OUMVA,218.9034744,-423.8069488,-423.1881643,a 31.5134400751903,91,15.478211,0.000213018
pygopodoidea,DensDep,214.3247374,-424.6494748,-424.5849586,NA,91,14.08141666,0.000428279
pygopodoidea,fit_env,215.6574679,-425.3149359,-425.1852062,NA,91,13.48116914,0.000578188
pygopodoidea,EB,219.4907522,-430.9815043,-430.764113,NA91,92,3.9351678,0.077918398
pygopodoidea,delta,214.3286372,-420.6572744,-420.4398831,NA91,92,14.2593977,0.000446439
pygopodoidea,TS,215.8171221,-425.6342442,-425.5038094,NA 1187,92,9.1954714,0.005615386
pygopodoidea,TRC,220.9962598,-433.9925196,-433.7739404,NA 98,92,0.9253404,0.350926147
pygopodoidea,SRC,220.4148578,-434.8297156,-434.6992808,NA 96,92,0,0.557379309
pygopodoidea,OUS,211.6111818,-413.2223636,-412.8944947,11.97857482,92,21.8047861,1.03E-05
pygopodoidea,OUMA,210.4978585,-408.995717,-408.5341786,34.06081707,92,26.1651022,1.16E-06
pygopodoidea,OUMV,216.4590754,-420.9181507,-420.4566122,35.63637779,92,14.2426686,0.000450189
pygopodoidea,OUMVA,220.1951471,-426.3902942,-425.7715096,a 19.7620984644197,92,8.9277712,0.006419629
pygopodoidea,DensDep,212.2536612,-420.5073223,-420.4428062,NA,92,14.25647458,0.000447092
pygopodoidea,fit_env,213.1393108,-420.2786216,-420.1488919,NA,92,14.5503889,0.000385988
pygopodoidea,EB,216.908056,-425.8161121,-425.5987208,NA92,93,3.4530971,0.139423902
pygopodoidea,delta,212.4332352,-416.8664704,-416.649079,NA92,93,12.4027389,0.001588354
pygopodoidea,TS,202.9280728,-399.8561455,-399.7257107,NA 1188,93,29.3261072,3.36E-07
pygopodoidea,TRC,218.6351986,-429.2703972,-429.0518179,NA 99,93,0,0.783732289
pygopodoidea,SRC,215.247768,-424.4955359,-424.3651012,NA 1033,93,4.6867167,0.075241967
pygopodoidea,OUS,202.8130327,-395.6260654,-395.2981965,15.59203687,93,33.7536214,3.67E-08
pygopodoidea,OUMA,207.095082,-402.1901639,-401.7286254,28.34640901,93,27.3231925,9.14E-07
pygopodoidea,OUMV,209.6180461,-407.2360922,-406.7745537,28.35382598,93,22.2772642,1.14E-05
pygopodoidea,OUMVA,207.6768471,-401.3536942,-400.7349097,a 28.3464092525064,93,28.3169082,5.56E-07
pygopodoidea,DensDep,201.3026131,-398.6052263,-398.5407101,NA,93,30.51110777,1.86E-07
pygopodoidea,fit_env,201.2859887,-396.5719774,-396.4422477,NA,93,32.60957018,6.50E-08
pygopodoidea,EB,220.977517,-433.955034,-433.7376427,NA93,94,0,0.864675289
pygopodoidea,delta,216.3532726,-424.7065453,-424.489154,NA93,94,9.2484887,0.008483386
pygopodoidea,TS,166.8214561,-327.6429122,-327.5124774,NA 33,94,106.2251653,7.42E-24
pygopodoidea,TRC,219.0586938,-430.1173877,-429.8988084,NA 7,94,3.8388343,0.126841325
pygopodoidea,SRC,180.2872119,-354.5744238,-354.443989,NA 1150,94,79.2936537,5.23E-18
pygopodoidea,OUS,139.512604,-269.0252081,-268.6973392,39.47404192,94,165.0403035,1.26E-36
pygopodoidea,OUMA,153.4274902,-294.8549804,-294.3934419,32.95685201,94,139.3442008,4.77E-31
pygopodoidea,OUMV,167.2707511,-322.5415022,-322.0799637,32.28325407,94,111.657679,4.91E-25
pygopodoidea,OUMVA,153.9186796,-293.8373592,-293.2185747,a 39.4741066626337,94,140.519068,2.65E-31
pygopodoidea,DensDep,142.4957889,-280.9915778,-280.9270617,NA,94,152.810581,5.68E-34
pygopodoidea,fit_env,154.9542841,-303.9085682,-303.7788385,NA,94,129.9588042,5.21E-29
pygopodoidea,EB,217.4741977,-426.9483954,-426.7310041,NA94,95,0,0.570495677
pygopodoidea,delta,213.1819522,-418.3639045,-418.1465132,NA94,95,8.5844909,0.007801064
pygopodoidea,TS,205.6109589,-405.2219178,-405.0914831,NA 1189,95,21.639521,1.14E-05
pygopodoidea,TRC,216.9334812,-425.8669624,-425.6483832,NA 910,95,1.0826209,0.332019978
pygopodoidea,SRC,214.5798488,-423.1596976,-423.0292628,NA 1034,95,3.7017413,0.089625058
pygopodoidea,OUS,204.9285296,-399.8570592,-399.5291904,11.02867699,95,27.2018137,7.07E-07
pygopodoidea,OUMA,206.994155,-401.9883101,-401.5267716,18.23149246,95,25.2042325,1.92E-06
pygopodoidea,OUMV,208.8602936,-405.7205871,-405.2590486,36.04879285,95,21.4719555,1.24E-05
pygopodoidea,OUMVA,210.6935199,-407.3870399,-406.7682554,a 27.5324579607487,95,19.9627487,2.64E-05
pygopodoidea,DensDep,203.5303881,-403.0607763,-402.9962602,NA,95,23.73474395,4.00E-06
pygopodoidea,fit_env,203.5045462,-401.0090924,-400.8793627,NA,95,25.85164141,1.39E-06
pygopodoidea,EB,203.4649809,-398.9299617,-398.7125704,NA95,96,15.3861847,0.000237478
pygopodoidea,delta,210.0430677,-412.0861354,-411.8687441,NA95,96,2.230011,0.170785281
pygopodoidea,TS,202.4006053,-398.8012106,-398.6707758,NA 1190,96,15.4279793,0.000232567
pygopodoidea,TRC,211.1586672,-414.3173343,-414.0987551,NA 911,96,0,0.520824224
pygopodoidea,SRC,209.5614388,-413.1228775,-412.9924427,NA 1035,96,1.1063124,0.299542528
pygopodoidea,OUS,201.226444,-392.4528881,-392.1250192,20.47116012,96,21.9737359,8.81E-06
pygopodoidea,OUMA,202.7077663,-393.4155326,-392.9539941,22.76631692,96,21.144761,1.33E-05
pygopodoidea,OUMV,209.0848783,-406.1697566,-405.7082181,32.47251736,96,8.390537,0.007847101
pygopodoidea,OUMVA,207.1483599,-400.2967197,-399.6779352,a 33.0654604104271,96,14.4208199,0.000384813
pygopodoidea,DensDep,200.4563478,-396.9126956,-396.8481794,NA,96,17.25057567,9.35E-05
pygopodoidea,fit_env,200.3642377,-394.7284755,-394.5987457,NA,96,19.50000937,3.04E-05
pygopodoidea,EB,218.3158736,-428.6317473,-428.414356,NA96,97,4.4411211,0.061023095
pygopodoidea,delta,211.7701226,-415.5402451,-415.3228538,NA96,97,17.5326233,8.76E-05
pygopodoidea,TS,211.8441978,-417.6883955,-417.5579607,NA 1191,97,15.2975164,0.000267953
pygopodoidea,TRC,220.1346311,-432.2692622,-432.0506829,NA 1138,97,0.8047942,0.37593485
pygopodoidea,SRC,219.4929559,-432.9859119,-432.8554771,NA 1151,97,0,0.562174869
pygopodoidea,OUS,208.7418066,-407.4836133,-407.1557444,10.13041187,97,25.6997327,1.48E-06
pygopodoidea,OUMA,207.6942729,-403.3885457,-402.9270073,34.88403845,97,29.9284698,1.78E-07
pygopodoidea,OUMV,214.2937488,-416.5874976,-416.1259591,27.341954,97,16.729518,0.000130949
pygopodoidea,OUMVA,216.1910296,-418.3820591,-417.7632746,a 23.9352244376464,97,15.0922025,0.000296921
pygopodoidea,DensDep,208.9014258,-413.8028516,-413.7383355,NA,97,19.11714158,3.97E-05
pygopodoidea,fit_env,209.9997044,-413.9994089,-413.8696791,NA,97,18.98579798,4.24E-05
pygopodoidea,EB,222.1330749,-436.2661498,-436.0487585,NA97,98,7.3967428,0.017212266
pygopodoidea,delta,217.5431133,-427.0862266,-426.8688353,NA97,98,16.576666,0.00017476
pygopodoidea,TS,218.8061647,-431.6123295,-431.4818947,NA 1192,98,11.9636066,0.001754511
pygopodoidea,TRC,224.788013,-441.5760259,-441.3574467,NA 1139,98,2.0880546,0.2446837
pygopodoidea,SRC,224.787968,-443.5759361,-443.4455013,NA 1152,98,0,0.69505686
pygopodoidea,OUS,213.4219018,-416.8438036,-416.5159348,26.32496498,98,26.9295665,9.87E-07
pygopodoidea,OUMA,224.3150706,-436.6301412,-436.1686028,21.76395803,98,7.2768985,0.01827519
pygopodoidea,OUMV,216.7258685,-421.4517371,-420.9901986,36.33251458,98,22.4553027,9.25E-06
pygopodoidea,OUMVA,225.6119812,-437.2239624,-436.6051779,a 21.6879509238821,98,6.8403234,0.022733326
pygopodoidea,DensDep,214.3066655,-424.613331,-424.5488149,NA,98,18.89668641,5.48E-05
pygopodoidea,fit_env,215.1284299,-424.2568597,-424.12713,NA,98,19.31837131,4.44E-05
pygopodoidea,EB,218.70295,-429.4059,-429.1885087,NA98,99,3.4632202,0.133691234
pygopodoidea,delta,216.4438748,-424.8877496,-424.6703583,NA98,99,7.9813706,0.013963653
pygopodoidea,TS,205.1541654,-404.3083309,-404.1778961,NA 1193,99,28.4738328,4.96E-07
pygopodoidea,TRC,220.4351541,-432.8703081,-432.6517289,NA 1040,99,0,0.755321146
pygopodoidea,SRC,217.3388827,-428.6777654,-428.5473306,NA 1036,99,4.1043983,0.097022593
pygopodoidea,OUS,205.3945628,-400.7891256,-400.4612568,9.170307336,99,32.1904721,7.73E-08
pygopodoidea,OUMA,203.4050936,-394.8101871,-394.3486486,36.1082688,99,38.3030803,3.64E-09
pygopodoidea,OUMV,207.9438466,-403.8876933,-403.4261548,39.41860951,99,29.2255741,3.40E-07
pygopodoidea,OUMVA,207.9870387,-401.9740773,-401.3552928,a 36.2294507475506,99,31.2964361,1.21E-07
pygopodoidea,DensDep,203.4122736,-402.8245471,-402.760031,NA,99,29.89169789,2.44E-07
pygopodoidea,fit_env,203.4718537,-400.9437074,-400.8139777,NA,99,31.83775121,9.22E-08
pygopodoidea,EB,213.146887,-418.293774,-418.0763827,NA99,100,23.734894,4.27E-06
pygopodoidea,delta,215.3764949,-422.7529899,-422.5355986,NA99,100,19.2756781,3.97E-05
pygopodoidea,TS,214.1426015,-422.285203,-422.1547682,NA 1194,100,19.6565085,3.28E-05
pygopodoidea,TRC,224.5739275,-441.1478549,-440.9292757,NA 1140,100,0.882001,0.391392436
pygopodoidea,SRC,223.9708558,-441.9417115,-441.8112767,NA 1153,100,0,0.608326187
pygopodoidea,OUS,211.2732588,-412.5465176,-412.2186487,6.855594628,100,29.592628,2.28E-07
pygopodoidea,OUMA,218.5173997,-425.0347993,-424.5732609,19.9976941,100,17.2380158,0.000109888
pygopodoidea,OUMV,213.3112903,-414.6225806,-414.1610422,35.95270268,100,27.6502345,6.03E-07
pygopodoidea,OUMVA,219.3979501,-424.7959003,-424.1771157,a 19.9631628138001,100,17.634161,9.01E-05
pygopodoidea,DensDep,210.5118058,-417.0236117,-416.9590956,NA,100,24.85218114,2.44E-06
pygopodoidea,fit_env,210.9471838,-415.8943676,-415.7646378,NA,100,26.04663886,1.34E-06
skinks,EB,202.0763942,-396.1527885,-395.9788754,EB,1,11.5638138,0.001531436
skinks,delta,206.1152029,-404.2304059,-404.0564928,delta,1,3.4861964,0.086922315
skinks,DensDep,202.058022,-400.116044,-400.0643199,DensDep,1,7.4783693,0.011809784
skinks,TS,202.9942883,-399.9885766,-399.8842287,TS 3,1,7.6584605,0.010792838
skinks,TRC,207.8586809,-407.7173617,-407.5426892,TRC 8,1,0,0.496762969
skinks,SRC,206.5358233,-407.0716466,-406.9672988,SRC 10,1,0.5753904,0.372567336
skinks,OUS,202.8170141,-395.6340283,-395.3720196,OUS 37.1112186145891,1,12.1706696,0.001130634
skinks,OUMA,202.8195552,-393.6391104,-393.2706894,OUMA 41.1709389065714,1,14.2719998,0.000395388
skinks,OUMV,202.5182699,-393.0365398,-392.6681187,OUMV 39.8248364945698,1,14.8745705,0.000292535
skinks,OUMVA,207.355304,-400.710608,-400.2172159,OUMVA 35.6617098605784,1,7.3254733,0.012748025
skinks,fit_env,202.2339224,-398.4678449,-398.3639488,NA,1,9.178740444,0.005046741
skinks,EB,212.2960448,-416.5920895,-416.4181765,EB1,2,674.1159945,4.15E-147
skinks,delta,549.3540421,-1090.708084,-1090.534171,delta1,2,0,1
skinks,DensDep,210.3867036,-416.7734071,-416.721683,DensDep1,2,673.812488,4.82E-147
skinks,TS,211.337236,-416.6744719,-416.5701241,TS 11,2,673.9640469,4.47E-147
skinks,TRC,213.371766,-418.743532,-418.5688595,TRC 10,2,671.9653115,1.22E-146
skinks,SRC,213.3509339,-420.7018678,-420.59752,SRC 101,2,669.936651,3.35E-146
skinks,OUS,210.5408959,-411.0817917,-410.819783,OUS 57.0037530450663,2,679.714388,2.52E-148
skinks,OUMA,209.9154197,-407.8308393,-407.4624183,OUMA 50.5672229125103,2,683.0717527,4.71E-149
skinks,OUMV,211.3495815,-410.6991631,-410.330742,OUMV 50.3356544503791,2,680.203429,1.98E-148
skinks,OUMVA,212.9078078,-411.8156157,-411.3222236,OUMVA 47.766243709939,2,679.2119474,3.24E-148
skinks,fit_env,209.9384695,-413.8769389,-413.7730428,NA,2,676.7611282,1.10E-147
skinks,EB,200.5989234,-393.1978467,-393.0239337,EB2,3,19.2587916,5.94E-05
skinks,delta,207.6928244,-407.3856487,-407.2117357,delta2,3,5.0709896,0.071571323
skinks,DensDep,200.6163711,-397.2327422,-397.181018,DensDep2,3,15.1017073,0.000474894
skinks,TS,201.9906973,-397.9813946,-397.8770468,TS 31,3,14.4056785,0.000672569
skinks,TRC,210.2286989,-412.4573978,-412.2827253,TRC 7,3,0,0.903421548
skinks,SRC,205.512852,-405.025704,-404.9213562,SRC 8,3,7.3613691,0.022771385
skinks,OUS,201.2346957,-392.4693914,-392.2073827,OUS 45.8379784118805,3,20.0753426,3.95E-05
skinks,OUMA,202.9619423,-393.9238846,-393.5554635,OUMA 54.3958914639142,3,18.7272618,7.75E-05
skinks,OUMV,205.0674557,-398.1349114,-397.7664904,OUMV 49.70642342769,3,14.5162349,0.0006364
skinks,OUMVA,201.7778274,-389.5556547,-389.0622627,OUMVA 54.395882609923,3,23.2204626,8.20E-06
skinks,fit_env,201.0676149,-396.1352298,-396.0313337,NA,3,16.25139157,0.000267267
skinks,EB,208.3444785,-408.688957,-408.5150439,EB3,4,0.2856288,0.376347761
skinks,delta,207.6576151,-407.3152301,-407.1413171,delta3,4,1.6593556,0.189360047
skinks,DensDep,192.9343652,-381.8687303,-381.8170062,DensDep3,4,26.9836665,6.00E-07
skinks,TS,195.803531,-385.607062,-385.5027142,TS 32,4,23.2979585,3.79E-06
skinks,TRC,208.4876726,-408.9753452,-408.8006727,TRC 4,4,0,0.434123046
skinks,SRC,198.616304,-391.2326081,-391.1282603,SRC 11,4,17.6724124,6.31E-05
skinks,OUS,195.2146053,-380.4292106,-380.1672018,OUS 58.5943559407383,4,28.6334709,2.63E-07
skinks,OUMA,198.263924,-384.527848,-384.159427,OUMA 50.5789312585838,4,24.6412457,1.94E-06
skinks,OUMV,202.189889,-392.379778,-392.0113569,OUMV 51.0845351115949,4,16.7893158,9.81E-05
skinks,OUMVA,196.4585447,-378.9170894,-378.4236973,OUMVA 59.0349699807837,4,30.3769754,1.10E-07
skinks,fit_env,194.6501304,-383.3002608,-383.1963647,NA,4,25.60430803,1.20E-06
skinks,EB,208.3486204,-408.6972408,-408.5233278,EB4,5,0.1782534,0.326551551
skinks,delta,207.7529664,-407.5059328,-407.3320197,delta4,5,1.3695615,0.179995847
skinks,DensDep,204.037528,-404.075056,-404.0233318,DensDep4,5,4.6782494,0.034418349
skinks,TS,204.2827553,-402.5655107,-402.4611629,TS 111,5,6.2404183,0.015760477
skinks,TRC,208.4381269,-408.8762537,-408.7015812,TRC 3,5,0,0.356992412
skinks,SRC,205.8806683,-405.7613365,-405.6569887,SRC 111,5,3.0445925,0.077899402
skinks,OUS,204.1047392,-398.2094784,-397.9474697,OUS 46.834120153208,5,10.7541115,0.001649808
skinks,OUMA,204.7841708,-397.5683417,-397.1999206,OUMA 50.1954564026438,5,11.5016606,0.001135286
skinks,OUMV,204.3509522,-396.7019044,-396.3334834,OUMV 39.666852315983,5,12.3680978,0.00073614
skinks,OUMVA,205.5886575,-397.1773151,-396.683923,OUMVA 49.8799973310481,5,12.0176582,0.000877117
skinks,fit_env,202.9072129,-399.8144258,-399.7105297,NA,5,8.99105146,0.003983611
skinks,EB,207.3044241,-406.6088483,-406.4349352,EB5,6,0.0447399,0.312091066
skinks,delta,206.7963225,-405.5926449,-405.4187319,delta5,6,1.0609432,0.187765411
skinks,DensDep,203.3703909,-402.7407818,-402.6890577,DensDep5,6,3.7906174,0.04795947
skinks,TS,203.6065566,-401.2131133,-401.1087655,TS 112,6,5.3709096,0.021762976
skinks,TRC,207.3271738,-406.6543476,-406.4796751,TRC 41,6,0,0.3191512
skinks,SRC,204.9031792,-403.8063584,-403.7020106,SRC 6,6,2.7776645,0.079585564
skinks,OUS,204.7896566,-399.5793132,-399.3173044,OUS 63.1124878033676,6,7.1623707,0.008886023
skinks,OUMA,204.4736676,-396.9473353,-396.5789142,OUMA 54.2612411647506,6,9.9007609,0.002259819
skinks,OUMV,204.2555144,-396.5110288,-396.1426078,OUMV 51.6594583767724,6,10.3370673,0.001816899
skinks,OUMVA,205.009307,-396.0186139,-395.5252219,OUMVA 61.8647648837877,6,10.9544532,0.001334342
skinks,fit_env,203.3818566,-400.7637133,-400.6598172,NA,6,5.819857935,0.01738723
skinks,EB,209.2399413,-410.4798825,-410.3059695,EB6,7,0,0.567934125
skinks,delta,208.020319,-408.0406381,-407.866725,delta6,7,2.4392445,0.167734636
skinks,DensDep,198.2013247,-392.4026493,-392.3509252,DensDep6,7,17.9550443,7.17E-05
skinks,TS,199.4794006,-392.9588011,-392.8544533,TS 33,7,17.4515162,9.22E-05
skinks,TRC,208.4322923,-408.8645847,-408.6899122,TRC 42,7,1.6160573,0.25314863
skinks,SRC,203.3718888,-400.7437775,-400.6394297,SRC 112,7,9.6665398,0.004521011
skinks,OUS,198.8038505,-387.6077009,-387.3456922,OUS 54.4822546163106,7,22.9602773,5.87E-06
skinks,OUMA,198.6271651,-385.2543302,-384.8859092,OUMA 56.0907038679414,7,25.4200603,1.72E-06
skinks,OUMV,206.6835683,-401.3671365,-400.9987155,OUMV 51.9585757336367,7,9.307254,0.0054107
skinks,OUMVA,206.0976429,-398.1952857,-397.7018936,OUMVA 51.647263536946,7,12.6040759,0.001040777
skinks,fit_env,198.6097688,-391.2195377,-391.1156416,NA,7,19.19032792,3.87E-05
skinks,EB,211.4990391,-414.9980783,-414.8241653,EB7,8,0,0.454384694
skinks,delta,210.5116163,-413.0232326,-412.8493195,delta7,8,1.9748458,0.169274436
skinks,DensDep,206.1470736,-408.2941472,-408.2424231,DensDep7,8,6.5817422,0.01691284
skinks,TS,206.9187722,-407.8375444,-407.7331965,TS 113,8,7.0909688,0.013111108
skinks,TRC,210.6726527,-413.3453054,-413.1706329,TRC 43,8,1.6535324,0.198775885
skinks,SRC,209.2078798,-412.4157597,-412.3114119,SRC 113,8,2.5127534,0.129355895
skinks,OUS,208.2507036,-406.5014071,-406.2393984,OUS 54.4361192238705,8,8.5847669,0.006212483
skinks,OUMA,208.027707,-404.0554141,-403.686993,OUMA 51.6607689292374,8,11.1371723,0.001733874
skinks,OUMV,208.663288,-405.3265761,-404.958155,OUMV 53.2810994634936,8,9.8660103,0.00327376
