,model,lnL,AIC,AICc,timing,tree.no,delta,w
1063,src ,221.5377124,-437.0754247,-436.9449899,NA 1133,63,0,0.380058022494667
1064,bms ,219.9769001,-429.9538003,-429.6259314,39.03766829,63,7.31905849999998,0.00978445284780292
1065,ous ,214.5397908,-419.0795817,-418.7517128,8.654710215,63,18.1932771,4.25823846045353e-05
1066,ouma ,221.2205804,-430.4411608,-429.9796224,18.72716041,63,6.96536750000001,0.0116772228780628
1067,oumv ,219.9769302,-427.9538605,-427.492322,39.03776212,63,9.45266789999999,0.00336689172461319
1068,oumva ,220.1843962,-426.3687924,-425.7500079,a 39.037834500896,63,11.194982,0.00140893335435913
1069,DensDep,216.964488863556,-429.928977727112,-429.86446159808,NA,63,7.08052830191997,0.0110238353755217
1070,JN,210.273230570701,-414.546461141403,-414.416731411673,NA,63,22.528258488327,4.87417064882122e-06
1071,NIG,205.149848565233,-404.299697130467,-404.169967400737,NA,63,32.775022499263,2.90298102064301e-08
1072,BM,216.5761908,-427.1523817,-427.022652,NA63,64,19.2118044,3.95173534490418e-05
1073,EB,225.3948339,-442.7896678,-442.5722765,NA63,64,3.66217990000001,0.0940472084987539
1074,OU,216.5761908,-425.1523817,-424.9349904,NA63,64,21.299466,1.39141888943131e-05
1075,kappa,216.5761916,-425.1523832,-424.9349919,NA63,64,21.2994645,1.39141993299586e-05
1076,delta,221.5824506,-435.1649011,-434.9475098,NA63,64,11.2869466,0.00207801585851601
1077,lambda,216.5761908,-425.1523817,-424.9349904,NA63,64,21.299466,1.39141888943131e-05
1078,ts ,224.0128691,-442.0257382,-441.8953035,NA 1161,64,4.33915289999999,0.0670414023640076
1079,trc ,226.2997959,-444.5995917,-444.3810125,NA 1027,64,1.8534439,0.232331417097759
1080,src ,226.1824456,-446.3648912,-446.2344564,NA 1024,64,0,0.586919002197704
1081,bms ,223.1613754,-436.3227508,-435.9948819,40.88912646,64,10.2395745,0.00350818768218775
1082,ous ,218.5542901,-427.1085803,-426.7807114,7.896788539,64,19.453745,3.50147570719274e-05
1083,ouma ,224.9786561,-437.9573122,-437.4957737,17.72262421,64,8.73868270000003,0.00743014574491311
1084,oumv ,222.9053014,-433.8106028,-433.3490644,35.73903268,64,12.885392,0.000934438770163582
1085,oumva ,223.2005786,-432.4011571,-431.7823726,a 40.8891551708831,64,14.4520838,0.000426921520354024
1086,DensDep,220.41225063021,-436.82450126042,-436.759985131388,NA,64,9.47447126861198,0.00514307520753276
1087,JN,216.0730948192,-426.1461896384,-426.016459908671,NA,64,20.217996491329,2.38943936854506e-05
1088,NIG,208.762832315248,-411.525664630496,-411.395934900766,NA,64,34.838521499234,1.59767834264333e-08
1089,BM,213.5994994,-421.1989987,-421.069269,NA64,65,18.8477323,3.71766602036397e-05
1090,EB,223.4485624,-438.8971249,-438.6797336,NA64,65,1.23726769999996,0.24793290656283
1091,OU,213.5995003,-419.1990006,-418.9816092,NA64,65,20.9353921,1.30900349578101e-05
1092,kappa,214.9009168,-421.8018335,-421.5844422,NA64,65,18.3325591,4.80993060845966e-05
1093,delta,219.3496989,-430.6993979,-430.4820066,NA64,65,9.4349947,0.00411358401450061
1094,lambda,213.5995003,-419.1990005,-418.9816092,NA64,65,20.9353921,1.30900349578101e-05
1095,ts ,217.1717466,-428.3434932,-428.2130584,NA 1162,65,11.7039429,0.00132289242645048
1096,trc ,223.5870634,-439.1741268,-438.9555475,NA 1028,65,0.961453799999958,0.284594432098544
1097,src ,223.023718,-440.0474361,-439.9170013,NA 1134,65,0,0.460260218306237
1098,bms ,218.9802587,-427.9605174,-427.6326486,35.4454345,65,12.2843527,0.000989669402501342
1099,ous ,213.349317,-416.698634,-416.3707652,47.73555104,65,23.5462361,3.54816032370857e-06
1100,ouma ,213.399053,-414.7981059,-414.3365674,33.65513877,65,25.5804339,1.28316585753296e-06
1101,oumv ,218.9636683,-425.9273365,-425.4657981,34.05894984,65,14.4512032,0.000334938087225299
1102,oumva ,219.2920156,-424.5840311,-423.9652466,a 34.4415775639018,65,15.9517547,0.000158169928272544
1103,DensDep,214.114262544342,-424.228525088684,-424.164008959651,NA,65,15.752992340349,0.000174696665563929
1104,JN,210.774595357546,-415.549190715093,-415.419460985363,NA,65,24.497540314637,2.20510944629178e-06
1105,NIG,199.753033564412,-393.506067128824,-393.376337399095,NA,65,46.540663900905,3.60434771362271e-11
1106,BM,211.4226026,-416.8452053,-416.7154756,NA65,66,16.7300562,0.000151380178304645
1107,EB,215.0582616,-422.1165232,-421.8991319,NA65,66,11.5463999,0.00202155553270359
1108,OU,211.4226026,-414.8452053,-414.627814,NA65,66,18.8177178,5.33014539676038e-05
1109,kappa,211.6931268,-415.3862535,-415.1688622,NA65,66,18.2766696,6.98596137006235e-05
1110,delta,216.2135736,-424.4271472,-424.2097559,NA65,66,9.23577590000002,0.00641846684992377
1111,lambda,211.4226026,-414.8452053,-414.627814,NA65,66,18.8177178,5.33014539676038e-05
1112,ts ,214.5819797,-423.1639594,-423.0335246,NA 1163,66,10.4120072,0.00356464200960002
1113,trc ,220.1284984,-432.2569968,-432.0384175,NA 1029,66,1.40711430000005,0.321664822907124
1114,src ,219.7879833,-433.5759666,-433.4455318,NA 1135,66,0,0.650061667040458
1115,bms ,216.8464768,-423.6929536,-423.3650847,42.12805799,66,10.0804471,0.00420739495550596
1116,ous ,212.0484769,-414.0969538,-413.769085,19.57069931,66,19.6764468,3.46951223136265e-05
1117,ouma ,218.5626233,-425.1252466,-424.6637081,15.98586374,66,8.78182370000002,0.00805389141936375
1118,oumv ,216.8459368,-421.6918736,-421.2303351,42.12811954,66,12.2151967,0.00144696589911222
1119,oumva ,217.8572539,-421.7145078,-421.0957233,a 42.128147187562,66,12.3498085000001,0.00135278168613031
1120,DensDep,212.106622488641,-420.213244977281,-420.148728848249,NA,66,13.296802951751,0.000842539911551713
1121,JN,206.678421499775,-407.35684299955,-407.22711326982,NA,66,26.21841853018,1.31733827786651e-06
1122,NIG,206.751087651123,-407.502175302246,-407.372445572517,NA,66,26.073086227483,1.41662799464807e-06
1123,BM,212.6682796,-419.3365592,-419.2068295,NA66,67,18.7903506,4.79084025127648e-05
1124,EB,221.0659262,-434.1318523,-433.914461,NA66,67,4.08271909999996,0.0748399159134124
1125,OU,212.6682796,-417.3365592,-417.1191679,NA66,67,20.8780122,1.68687046071284e-05
1126,kappa,213.2178632,-418.4357264,-418.2183351,NA66,67,19.778845,2.92255611101263e-05
1127,delta,216.8611434,-425.7222868,-425.5048955,NA66,67,12.4922846,0.00111691299776392
1128,lambda,212.6682795,-417.3365589,-417.1191676,NA66,67,20.8780125,1.68687020768233e-05
1129,ts ,216.6212913,-427.2425825,-427.1121477,NA 1164,67,10.8850324,0.00249476547765549
1130,trc ,222.5901361,-437.1802723,-436.961693,NA 1030,67,1.03548709999995,0.343424529728751
1131,src ,222.0638074,-438.1276149,-437.9971801,NA 1025,67,0,0.576347586716255
1132,bms ,213.5780724,-417.1561447,-416.8282759,65.74298386,67,21.1689042,1.45852990468508e-05
1133,ous ,213.4649012,-416.9298024,-416.6019336,16.33308695,67,21.3952465,1.3024640113757e-05
1134,ouma ,213.9080592,-415.8161184,-415.35458,28.41284783,67,22.6426001,6.98081838360335e-06
1135,oumv ,217.679031,-423.358062,-422.8965236,28.412539,67,15.1006565,0.000303122785723685
1136,oumva ,218.611133,-423.2222659,-422.6034814,a 28.4124071280427,67,15.3936987,0.000261809425849377
1137,DensDep,213.849822018753,-423.699644037506,-423.635127908473,NA,67,14.362052191527,0.000438535212639372
1138,JN,215.239812103053,-424.479624206107,-424.349894476377,NA,67,13.647285623623,0.000626922792457492
1139,NIG,207.970758397552,-409.941516795104,-409.811787065374,NA,67,28.185393034626,4.36821641387803e-07
1140,BM,209.6550827,-413.3101654,-413.1804356,NA67,68,16.4779465,0.000120062949913484
1141,EB,218.9378867,-429.8757734,-429.6583821,NA67,68,0,0.454516473764384
1142,OU,209.6550827,-411.3101654,-411.0927741,NA67,68,18.565608,4.22745579353587e-05
1143,kappa,209.762654,-411.525308,-411.3079167,NA67,68,18.3504654,4.70756902801834e-05
1144,delta,215.2225847,-422.4451695,-422.2277782,NA67,68,7.43060389999999,0.0110666071460059
1145,lambda,209.6550826,-411.3101653,-411.092774,NA67,68,18.5656081,4.22745558216316e-05
1146,ts ,213.1740372,-420.3480744,-420.2176397,NA 1165,68,9.44074239999998,0.00405059165809428
1147,trc ,218.1118664,-428.2237327,-428.0051535,NA 93,68,1.65322859999998,0.198863738466918
1148,src ,217.5260624,-429.0521249,-428.9216901,NA 93,68,0.736692000000005,0.314469835464127
1149,bms ,214.2211005,-418.442201,-418.1143322,31.5725326,68,11.5440499,0.00141511274853867
1150,ous ,212.3118925,-414.6237851,-414.2959162,16.48188474,68,15.3624659,0.000209716472569618
1151,ouma ,217.5160401,-423.0320802,-422.5705417,17.38012345,68,7.0878404,0.0131354404991918
1152,oumv ,214.522428,-417.0448559,-416.5833175,35.83593526,68,13.0750646,0.000658165972821456
1153,oumva ,215.6844112,-417.3688225,-416.750038,a 35.8360058133019,68,12.9083441,0.000715382516570308
1154,DensDep,210.306793635169,-416.613587270339,-416.549071141307,NA,68,13.109310958693,0.000646992018658302
1155,JN,203.502451951528,-401.004903903057,-400.875174173327,NA,68,28.783207926673,2.55479137705694e-07
1156,NIG,194.71593677913,-383.43187355826,-383.302143828531,NA,68,46.356238271469,3.90319624342658e-11
1157,BM,211.6620339,-417.3240678,-417.1943381,NA68,69,14.966287,0.00025719871517548
1158,EB,219.788103,-431.576206,-431.3588147,NA68,69,0.801810400000022,0.30622864166938
1159,OU,211.6620339,-415.3240679,-415.1066766,NA68,69,17.0539485,9.05605100775962e-05
1160,kappa,211.6620339,-415.3240678,-415.1066765,NA68,69,17.0539486,9.05605055495698e-05
1161,delta,215.3537907,-422.7075814,-422.4901901,NA68,69,9.670435,0.00363285818752331
1162,lambda,211.6620339,-415.3240677,-415.1066764,NA68,69,17.0539487,9.05605010215461e-05
1163,ts ,215.3280711,-424.6561421,-424.5257073,NA 1166,69,7.63491779999998,0.0100520673311131
1164,trc ,219.4416555,-430.8833109,-430.6647317,NA 94,69,1.4958934,0.216435053355959
1165,src ,219.14553,-432.2910599,-432.1606251,NA 94,69,0,0.457253169059008
1166,bms ,215.185666,-420.371332,-420.0434632,34.21898743,69,12.1171619,0.00106892799019856
1167,ous ,211.8087587,-413.6175175,-413.2896486,8.230175322,69,18.8709765,3.65070081738646e-05
1168,ouma ,216.3087144,-420.6174288,-420.1558903,9.069779075,69,12.0047348,0.00113073720966534
1169,oumv ,215.1858852,-418.3717704,-417.910232,34.21902513,69,14.2503931,0.000367894402374393
1170,oumva ,216.772211,-419.544422,-418.9256375,a 21.9601925324741,69,13.2349876,0.000611245511077295
1171,DensDep,212.955119662844,-421.910239325688,-421.845723196655,NA,69,10.314901903345,0.00263211121172852
1172,JN,209.198214895184,-412.396429790368,-412.266700060638,NA,69,19.893925039362,2.18900014382941e-05
1173,NIG,202.027624492743,-398.055248985487,-397.925519255757,NA,69,34.235105844243,1.68305359696325e-08
1174,BM,213.7549769,-421.5099538,-421.3802241,NA69,70,17.6574754,0.000105127815780884
1175,EB,223.6275454,-439.2550908,-439.0376995,NA69,70,0,0.717777278624959
1176,OU,213.7549769,-419.5099538,-419.2925625,NA69,70,19.745137,3.70158464358698e-05
1177,kappa,213.8159566,-419.6319131,-419.4145218,NA69,70,19.6231777,3.93433023400571e-05
1178,delta,219.6769829,-431.3539659,-431.1365746,NA69,70,7.90112489999996,0.0138128162373281
1179,lambda,213.7549769,-419.5099538,-419.2925625,NA69,70,19.745137,3.70158464358698e-05
1180,ts ,218.6893862,-431.3787724,-431.2483376,NA 1167,70,7.78936189999996,0.0146066714653497
1181,trc ,221.0947443,-434.1894885,-433.9709093,NA 1128,70,5.06679019999996,0.0569836408509249
1182,src ,221.0279408,-436.0558816,-435.9254468,NA 1136,70,3.1122527,0.151416296516642
1183,bms ,221.6276599,-433.2553198,-432.9274509,24.67692405,70,6.11024859999998,0.0338194142614634
1184,ous ,214.4640255,-418.9280511,-418.6001822,14.84644103,70,20.4375173,2.61841941762711e-05
1185,ouma ,220.8510122,-429.7020244,-429.240486,18.07549378,70,9.7972135,0.00535244022652736
1186,oumv ,219.2658664,-426.5317329,-426.0701944,36.27299584,70,12.9675051,0.00109681088553088
1187,oumva ,219.1400522,-424.2801043,-423.6613198,a 42.055842884929,70,15.3763797,0.000328890461976859
1188,DensDep,216.490266758356,-428.980533516712,-428.91601738768,NA,70,10.12168211232,0.00455086929183938
1189,JN,201.53235985016,-397.064719700321,-396.934989970591,NA,70,42.102709529409,5.17014228945484e-10
1190,NIG,211.420584022858,-416.841168045717,-416.711438315987,NA,70,22.326261184013,1.01836552748537e-05
1191,BM,211.4432386,-416.8864772,-416.7567474,NA70,71,18.0309322,0.000104782786719635
1192,EB,221.5025354,-435.0050709,-434.7876796,NA70,71,0,0.862297492950689
1193,OU,211.4432386,-414.8864772,-414.6690859,NA70,71,20.1185937,3.68943624240419e-05
1194,kappa,211.6241164,-415.2482328,-415.0308415,NA70,71,19.7568381,4.42093612452727e-05
1195,delta,217.3404734,-426.6809469,-426.4635556,NA70,71,8.32412399999998,0.013430635522917
1196,lambda,211.4432386,-414.8864771,-414.6690858,NA70,71,20.1185938,3.68943605793234e-05
1197,ts ,211.3006188,-416.6012376,-416.4708028,NA 1168,71,18.3168768,9.08234225134119e-05
1198,trc ,218.9530967,-429.9061934,-429.6876142,NA 1031,71,5.10006540000001,0.0673274231954721
1199,src ,217.724861,-429.4497219,-429.3192872,NA 1026,71,5.46839239999997,0.0560029367069699
1200,bms ,214.6254848,-419.2509697,-418.9231008,21.48178897,71,15.8645788,0.00030953346414848
1201,ous ,210.4555649,-410.9111299,-410.583261,4.747254189,71,24.2044186,4.78337473804899e-06
1202,ouma ,213.8222232,-415.6444465,-415.182908,15.66122946,71,19.6047716,4.77018322706031e-05
1203,oumv ,214.7830729,-417.5661458,-417.1046073,33.68018904,71,17.6830723,0.000124688603795243
1204,oumva ,215.1126911,-416.2253821,-415.6065976,a 36.4948155358832,71,19.181082,5.89573681820424e-05
1205,DensDep,209.6737681494,-415.347536298801,-415.283020169768,NA,71,19.504659430232,5.01503701090796e-05
1206,JN,210.217820755309,-414.435641510617,-414.305911780887,NA,71,20.481767819113,3.07678926547969e-05
1207,NIG,207.072327135009,-408.144654270017,-408.014924540288,NA,71,26.772755059712,1.32442457180952e-06
1208,BM,208.9656876,-411.9313752,-411.8016455,NA71,72,18.8478083,4.17035013150159e-05
1209,EB,219.4334226,-430.8668451,-430.6494538,NA71,72,0,0.516323734237507
1210,OU,208.9656876,-409.9313752,-409.7139839,NA71,72,20.9354699,1.46839386802467e-05
1211,kappa,209.3026683,-410.6053367,-410.3879454,NA71,72,20.2615084,2.05679705817179e-05
1212,delta,215.1016594,-422.2033188,-421.9859275,NA71,72,8.6635263,0.00678674069380752
1213,lambda,208.9656876,-409.9313751,-409.7139838,NA71,72,20.93547,1.46839379460496e-05
1214,ts ,214.0159406,-422.0318812,-421.9014464,NA 1169,72,8.74800740000001,0.00650603534482266
1215,trc ,218.3677727,-428.7355453,-428.5169661,NA 95,72,2.13248770000001,0.177769916581816
1216,src ,217.7766597,-429.5533194,-429.4228846,NA 95,72,1.22656920000003,0.279624983467555
1217,bms ,216.2786953,-422.5573907,-422.2295218,39.42611276,72,8.41993200000002,0.00766579297271671
1218,ous ,209.7127957,-409.4255914,-409.0977225,43.56689041,72,21.5517313,1.07900411142809e-05
1219,ouma ,209.6550048,-407.3100097,-406.8484712,35.68887743,72,23.8009826,3.50432506922527e-06
1220,oumv ,216.3507467,-420.7014934,-420.2399549,36.69884479,72,10.4094989,0.00283483720056676
1221,oumva ,216.3643376,-418.7286752,-418.1098906,a 36.6988424965683,72,12.5395632,0.000977215928768558
1222,DensDep,211.43756015722,-418.875120314439,-418.810604185407,NA,72,11.838849614593,0.00138723027783764
1223,JN,208.088528209873,-410.177056419746,-410.047326690016,NA,72,20.602127109984,1.73471058846338e-05
1224,NIG,203.776125683669,-401.552251367337,-401.422521637608,NA,72,29.226932162392,2.3247401084206e-07
1225,BM,212.7663339,-419.5326679,-419.4029381,NA72,73,18.4673083,5.68209074027322e-05
1226,EB,221.7282449,-435.4564899,-435.2390986,NA72,73,2.63114780000001,0.156058247207101
1227,OU,212.7663339,-417.5326679,-417.3152766,NA72,73,20.5549698,2.00068276155753e-05
1228,kappa,212.9490269,-417.8980537,-417.6806624,NA72,73,20.189584,2.40171100736211e-05
1229,delta,218.1529097,-428.3058195,-428.0884282,NA72,73,9.78181819999998,0.00437057297945893
1230,lambda,212.7663339,-417.5326678,-417.3152765,NA72,73,20.5549699,2.00068266152337e-05
1231,ts ,217.2332425,-428.466485,-428.3360502,NA 1170,73,9.5341962,0.00494662297801004
1232,trc ,222.1921653,-436.3843305,-436.1657513,NA 1032,73,1.70449509999997,0.248031478387854
1233,src ,222.0003406,-438.0006812,-437.8702464,NA 1027,73,0,0.581611801292129
1234,bms ,218.3079705,-426.615941,-426.2880721,24.3470065,73,11.5821743,0.00177662601270573
1235,ous ,212.6973274,-415.3946548,-415.0667859,15.71503909,73,22.8034605,6.50016945183979e-06
1236,ouma ,218.0165248,-424.0330497,-423.5715112,12.73715788,73,14.2987352,0.000456774985281729
1237,oumv ,218.5855529,-425.1711058,-424.7095674,31.66771876,73,13.160679,0.000806915533959867
1238,oumva ,218.7757434,-423.5514869,-422.9327023,a 31.8993327864599,73,14.9375441,0.0003318843105782
1239,DensDep,214.879023484303,-425.758046968606,-425.693530839574,NA,73,12.176715560426,0.00131975410727806
1240,JN,213.803300718441,-421.606601436881,-421.476871707151,NA,73,16.393374692849,0.000160271804112748
1241,NIG,209.256210620813,-412.512421241625,-412.382691511896,NA,73,25.487554888104,1.69856037154644e-06
1242,BM,209.9085327,-413.8170654,-413.6873357,NA73,74,19.5182918,3.00795008934204e-05
1243,EB,218.7782208,-429.5564415,-429.3390502,NA73,74,3.86657730000002,0.0753350785796911
1244,OU,209.9085327,-411.8170654,-411.5996741,NA73,74,21.6059534,1.05910902615837e-05
1245,kappa,209.7222721,-411.4445442,-411.2271529,NA73,74,21.9784746,8.79121129805714e-06
1246,delta,213.6235094,-419.2470188,-419.0296275,NA73,74,14.176,0.000434845069815733
1247,lambda,209.9085326,-411.8170652,-411.5996739,NA73,74,21.6059536,1.05910892024748e-05
1248,ts ,213.872853,-421.7457059,-421.6152711,NA 1171,74,11.5903564,0.00158416321415429
1249,trc ,220.4492637,-432.8985274,-432.6799482,NA 1033,74,0.525679299999979,0.40037230524252
1250,src ,219.6680311,-433.3360622,-433.2056275,NA 1028,74,0,0.520731486199035
1251,bms ,214.8724772,-419.7449545,-419.4170856,40.75675351,74,13.7885419,0.0005278007559346
1252,ous ,210.0092586,-410.0185172,-409.6906483,13.33912463,74,23.5149792,4.0775658553862e-06
1253,ouma ,214.8449912,-417.6899825,-417.228444,36.09264879,74,15.9771835,0.00017669022469266
1254,oumv ,214.8723691,-417.7447383,-417.2831998,40.75678819,74,15.9224277,0.000181594459493549
1255,oumva ,215.4079491,-416.8158983,-416.1971137,a 36.8030916366494,74,17.0085138,0.000105502316107952
1256,DensDep,211.652345210862,-419.304690421724,-419.240174292691,NA,74,13.965453207309,0.000483119097847134
1257,JN,207.693863682515,-409.38772736503,-409.2579976353,NA,74,23.9476298647,3.28437006973592e-06
1258,NIG,195.263850860518,-384.527701721037,-384.397971991307,NA,74,48.807655508693,1.31270187992101e-11
1259,BM,207.8447265,-409.6894529,-409.5597232,NA74,75,17.0537596,9.45982217299976e-05
1260,EB,217.4154371,-426.8308741,-426.6134828,NA74,75,0,0.477595050676169
1261,OU,207.8447269,-407.6894537,-407.4720624,NA74,75,19.1414204,3.33083553891774e-05
1262,kappa,208.8214957,-409.6429914,-409.4256,NA74,75,17.1878828,8.84623535680636e-05
1263,delta,214.2066015,-420.413203,-420.1958117,NA74,75,6.41767110000001,0.0192965755807497
1264,lambda,207.8447269,-407.6894537,-407.4720624,NA74,75,19.1414204,3.33083553891774e-05
1265,ts ,208.4740988,-410.9481977,-410.8177629,NA 1172,75,15.7957199,0.000177444614298287
1266,trc ,217.0019347,-426.0038693,-425.7852901,NA 1034,75,0.828192699999988,0.315660367475199
1267,src ,215.4227534,-424.8455069,-424.7150721,NA 1137,75,1.8984107,0.184852433332655
1268,bms ,212.6805779,-415.3611558,-415.033287,41.43168761,75,11.5801958,0.00146033417880115
1269,ous ,207.9098416,-405.8196832,-405.4918143,5.31889055,75,21.1216685,1.2375073255839e-05
1270,ouma ,210.4484975,-408.8969949,-408.4354565,15.10309821,75,18.1780263,5.39202082123169e-05
1271,oumv ,212.3619377,-412.7238754,-412.262337,39.59298474,75,14.3511458,0.000365382802545711
1272,oumva ,212.7710202,-411.5420404,-410.9232559,a 40.9491706251882,75,15.6902269,0.000187055437118767
1273,DensDep,206.707966493855,-409.415932987711,-409.351416858678,NA,75,17.262065941322,8.52412530550756e-05
1274,JN,204.673399405581,-403.346798811162,-403.217069081432,NA,75,23.396413718568,3.96819614068435e-06
1275,NIG,201.545730830716,-397.091461661431,-396.961731931702,NA,75,29.651750868298,1.7388572366974e-07
1276,BM,206.965461,-407.930922,-407.8011922,NA75,76,14.6008685,0.000296769684515684
1277,EB,214.809383,-421.6187659,-421.4013746,NA75,76,1.0006861,0.266478159186298
1278,OU,206.965461,-405.930922,-405.7135306,NA75,76,16.6885301,0.000104493572773838
1279,kappa,209.1390865,-410.278173,-410.0607817,NA75,76,12.341279,0.000918508459700999
1280,delta,209.4402434,-410.8804867,-410.6630954,NA75,76,11.7389653,0.0012412918923947
1281,lambda,206.965461,-405.930922,-405.7135307,NA75,76,16.68853,0.000104493577998515
1282,ts ,207.9758998,-409.9517996,-409.8213648,NA 1173,76,12.5806959,0.000814881468268827
1283,trc ,215.31032,-422.62064,-422.4020607,NA 1129,76,0,0.43949895348557
1284,src ,213.8076701,-421.6153401,-421.4849053,NA 1138,76,0.917155400000013,0.27784339732016
1285,bms ,212.4584613,-414.9169225,-414.5890537,5.981808992,76,7.81300699999997,0.00883862954667483
1286,ous ,207.9466919,-405.8933839,-405.565515,6.143926524,76,16.8365457,9.70394663126182e-05
1287,ouma ,209.9237319,-407.8474638,-407.3859254,3.040287301,76,15.0161353,0.000241126806932638
1288,oumv ,211.8084531,-411.6169062,-411.1553678,29.33917902,76,11.2466929,0.00158770390237031
1289,oumva ,212.7022667,-411.4045334,-410.7857489,a 31.5139106347156,76,11.6163118,0.00131979897848506
1290,DensDep,206.651766996351,-409.303533992702,-409.23901786367,NA,76,13.16304283633,0.000609031016600705
1291,JN,202.707704570466,-399.415409140932,-399.285679411202,NA,76,23.116381288798,4.20048489811669e-06
1292,NIG,201.691971257368,-397.383942514737,-397.254212785007,NA,76,25.147847914993,1.52115004520297e-06
1293,BM,208.5547662,-411.1095324,-410.9798027,NA76,77,14.5785298,0.000342666640714685
1294,EB,216.5307631,-425.0615261,-424.8441348,NA76,77,0.7141977,0.351134328533809
1295,OU,208.5547662,-409.1095325,-408.8921412,NA76,77,16.6661913,0.000120654046613436
1296,kappa,208.6459321,-409.2918641,-409.0744728,NA76,77,16.4838597,0.000132170549675283
1297,delta,208.8154657,-409.6309314,-409.4135401,NA76,77,16.1447924,0.000156589351257474
1298,lambda,208.5547662,-409.1095324,-408.8921411,NA76,77,16.6661914,0.000120654040580733
1299,ts ,208.3026637,-410.6053274,-410.4748926,NA 1174,77,15.0834399,0.000266214674852673
1300,trc ,216.8884559,-425.7769117,-425.5583325,NA 96,77,0,0.501833154367471
1301,src ,214.6028077,-423.2056153,-423.0751805,NA 1029,77,2.48315200000002,0.144993904358425
1302,bms ,210.9854414,-411.9708828,-411.6430139,33.95680499,77,13.9153186,0.000477404281202485
1303,ous ,207.4300775,-404.860155,-404.5322861,4.01354511,77,21.0260464,1.36399062825601e-05
1304,ouma ,209.6564852,-407.3129705,-406.851432,13.92060857,77,18.7069005,4.34918137883628e-05
1305,oumv ,210.9720928,-409.9441857,-409.4826472,34.9630369,77,16.0756853,0.00016209463504401
1306,oumva ,210.9014558,-407.8029116,-407.1841271,a 32.7021091189863,77,18.3742054,5.13631136521074e-05
1307,DensDep,206.60420276051,-409.208405521019,-409.143889391987,NA,77,16.414443108013,0.000136838504004294
1308,JN,205.414739360064,-404.829478720129,-404.699748990399,NA,77,20.858583509601,1.4831172664268e-05
1309,NIG,191.201303480024,-376.402606960049,-376.272877230319,NA,77,49.285455269681,9.96227943885927e-12
1310,BM,204.1152208,-402.2304417,-402.100712,NA77,78,13.4818385,0.000679707256958464
1311,EB,211.1570211,-414.3140422,-414.0966509,NA77,78,1.48589960000004,0.27365723935096
1312,OU,204.1152209,-400.2304418,-400.0130505,NA77,78,15.5695,0.000239327151582406
1313,kappa,205.2693175,-402.538635,-402.3212437,NA77,78,13.2613068,0.000758944043731255
1314,delta,208.8288117,-409.6576235,-409.4402321,NA77,78,6.14231840000002,0.0266734042114237
1315,lambda,204.1152209,-400.2304417,-400.0130504,NA77,78,15.5695001,0.000239327139616046
1316,ts ,202.6005396,-399.2010793,-399.0706445,NA 31,78,16.511906,0.000149400176038863
1317,trc ,211.9005649,-415.8011297,-415.5825505,NA 1035,78,0,0.575262335279012
1318,src ,209.2973189,-412.5946378,-412.4642031,NA 1139,78,3.1183474,0.120983294250737
1319,bms ,205.8053296,-401.6106591,-401.2827903,30.8571786,78,14.2997602,0.000451556882716109
1320,ous ,205.296965,-400.5939299,-400.2660611,4.366125881,78,15.3164894,0.000271601726110157
1321,ouma ,205.2461795,-398.492359,-398.0308205,8.524898366,78,17.55173,8.88292911591529e-05
1322,oumv ,206.3923459,-400.7846918,-400.3231534,31.02034792,78,15.2593971,0.000279466632042147
1323,oumva ,206.3205907,-398.6411813,-398.0223968,a 31.8924717525454,78,17.5601537,8.84559423057931e-05
1324,DensDep,201.537777320023,-399.075554640045,-399.011038511013,NA,78,16.571511988987,0.00014501329915284
1325,JN,198.863020374335,-391.72604074867,-391.59631101894,NA,78,23.98623948106,3.55893630851234e-06
1326,NIG,200.94481026897,-395.88962053794,-395.75989080821,NA,78,19.82265969179,2.85384301451084e-05
1327,BM,203.8288239,-401.6576479,-401.5279182,NA78,79,8.03769610000001,0.00974890206462249
1328,EB,208.8915028,-409.7830056,-409.5656143,NA78,79,0,0.542399448534641
1329,OU,203.828824,-399.6576479,-399.4402566,NA78,79,10.1253577,0.00343262017822717
1330,kappa,205.832704,-403.665408,-403.4480167,NA78,79,6.11759760000001,0.0254624271355784
1331,delta,207.1620548,-406.3241096,-406.1067183,NA78,79,3.45889599999998,0.0962120606035018
1332,lambda,203.8288238,-399.6576477,-399.4402564,NA78,79,10.1253579,0.00343261983496519
1333,ts ,202.6466393,-399.2932786,-399.1628438,NA 1175,79,10.4027705,0.00298803944975379
1334,trc ,207.8407613,-407.6815226,-407.4629434,NA 97,79,2.10267090000002,0.189552734837631
1335,src ,206.0569473,-406.1138946,-405.9834599,NA 1140,79,3.58215439999998,0.0904616062095871
1336,bms ,201.9170086,-393.8340171,-393.5061483,65.74290574,79,16.059466,0.000176624321388572
1337,ous ,205.0038723,-400.0077447,-399.6798758,-3.86405747,79,9.8857385,0.00386953161465564
1338,ouma ,207.4673991,-402.9347981,-402.4732596,0.578183568,79,7.09235469999999,0.015639900448512
1339,oumv ,207.0194044,-402.0388088,-401.5772704,25.8721305,79,7.98834390000002,0.00999245961348328
1340,oumva ,206.5040495,-399.0080991,-398.3893145,a 26.0879055596863,79,11.1762998,0.00202962859850217
1341,DensDep,201.9432504942,-399.8865009884,-399.821984859368,NA,79,9.74362944063199,0.0041544830308687
