,model,lnL,AIC,AICc,timing,tree.no,delta,w
917,TS,61.09622732,-116.1924546,-115.9371355,354,55,30.6636639,2.02E-07
918,TRC,77.51545347,-147.0309069,-146.6007994,113,55,0,0.921664725
919,SRC,69.42882397,-132.8576479,-132.6023288,1128,55,13.9984706,0.000841092
920,BMS,55.71864192,-101.4372838,-100.7921225,NAS 59.1298903975731,55,45.8086769,1.04E-10
921,OUS,56.52800566,-103.0560113,-102.41085,NAS 40.4991245871518,55,44.1899494,2.34E-10
922,OUMA,76.6178504,-141.2357008,-140.3226573,NAMA 32.5336311572887,55,6.2781421,0.039929303
923,OUMV,71.70336367,-131.4067273,-130.4936839,NAMV 48.5945659693048,55,16.1071155,0.00029306
924,OUMVA,74.77669355,-135.5533871,-134.3226179,NAMVA 43.1410674979968,55,12.2781815,0.001987924
925,DensDep,56.80980413,-109.6196083,-109.4946083,NA,55,37.1061911,8.07E-09
926,BM,67.8716647,-129.7433294,-129.4906978,NA55,56,13.0978516,0.001171472
927,EB,72.09923348,-136.198467,-135.772935,NA55,56,6.8156144,0.027095833
928,OU,67.87166471,-127.7433294,-127.3177975,NA55,56,15.2707519,0.000395269
929,kappa,70.63571107,-133.2714221,-132.8458902,NA55,56,9.7426592,0.006270509
930,delta,69.11419892,-130.2283978,-129.8028659,NA55,56,12.7856835,0.001369363
931,lambda,67.87166471,-127.7433294,-127.3177975,55,56,15.2707519,0.000395269
932,TS,66.04785114,-126.0957023,-125.8403831,355,56,16.7481663,0.000188832
933,TRC,75.50932847,-143.0186569,-142.5885494,98,56,0,0.818265742
934,SRC,72.30112259,-138.6022452,-138.346926,109,56,4.2416234,0.098138079
935,BMS,63.5688657,-117.1377314,-116.4925701,NAS 65.5971739976578,56,26.0959793,1.76E-06
936,OUS,67.02653056,-124.0530611,-123.4078998,NAS 37.9976149423805,56,19.1806496,5.60E-05
937,OUMA,74.54507351,-137.090147,-136.1771035,NAMA 37.5913632221697,56,6.4114459,0.033163975
938,OUMV,72.18473022,-132.3694604,-131.456417,NAMV 51.9133704696839,56,11.1321324,0.003130275
939,OUMVA,74.53349836,-135.0669967,-133.8362275,NAMVA 37.591363223218,56,8.7523219,0.010288494
940,DensDep,63.97833593,-123.9566719,-123.8316719,NA,56,18.7568775,6.92E-05
941,BM,65.81416387,-125.6283277,-125.3756962,NA56,57,8.9832246,0.006930156
942,EB,70.34929121,-132.6985824,-132.2730505,NA56,57,2.0858703,0.218014052
943,OU,65.81416388,-123.6283278,-123.2027959,NA56,57,11.1561249,0.002338319
944,kappa,69.23208929,-130.4641786,-130.0386467,NA56,57,4.3202741,0.071332898
945,delta,67.95558409,-127.9111682,-127.4856363,NA56,57,6.8732845,0.019902641
946,lambda,65.81416388,-123.6283278,-123.2027959,56,57,11.1561249,0.002338319
947,TS,60.48880737,-114.9776147,-114.7222956,356,57,19.6366252,3.37E-05
948,TRC,71.39451418,-134.7890284,-134.3589208,816,57,0,0.618622152
949,SRC,65.02510283,-124.0502057,-123.7948865,1129,57,10.5640343,0.003143942
950,BMS,55.76600723,-101.5320145,-100.8868532,NAS 64.2471334556695,57,33.4720676,3.33E-08
951,OUS,58.9913355,-107.982671,-107.3375097,NAS 41.0825416918419,57,27.0214111,8.39E-07
952,OUMA,69.61777425,-127.2355485,-126.322505,NAMA 40.1583050401289,57,8.0364158,0.011126023
953,OUMV,70.40508798,-128.810176,-127.8971325,NAMV 53.4261838204988,57,6.4617883,0.024449274
954,OUMVA,71.44757054,-128.8951411,-127.6643719,NAMVA 38.9418169295153,57,6.6945489,0.021763195
955,DensDep,57.40539756,-110.8107951,-110.6857951,NA,57,23.6731257,4.48E-06
956,BM,65.14251549,-124.285031,-124.0323994,NA57,58,15.2493664,0.00043549
957,EB,70.96188061,-133.9237612,-133.4982293,NA57,58,5.7835365,0.049483162
958,OU,65.14251551,-122.285031,-121.8594991,NA57,58,17.4222667,0.00014694
959,kappa,70.36843311,-132.7368662,-132.3113343,NA57,58,6.9704315,0.027335465
960,delta,67.42522917,-126.8504583,-126.4249264,NA57,58,12.8568394,0.001440487
961,lambda,65.14251551,-122.285031,-121.8594991,57,58,17.4222667,0.00014694
962,TS,51.51641191,-97.03282382,-96.77750467,357,58,42.50426113,5.26E-10
963,TRC,73.85593668,-139.7118734,-139.2817658,99,58,0,0.891941641
964,SRC,60.3555838,-114.7111676,-114.4558485,1010,58,24.8259173,3.63E-06
965,BMS,67.85534859,-125.7106972,-125.0655359,NAS 36.5900334626816,58,14.2162299,0.000729997
966,OUS,46.37183855,-82.74367711,-82.09851582,NAS 37.7389797862226,58,57.18324998,3.41E-13
967,OUMA,72.25360756,-132.5072151,-131.5941716,NAMA 36.7728037216136,58,7.6875942,0.019098382
968,OUMV,67.17310928,-122.3462186,-121.4331751,NAMV 51.3806647757609,58,17.8485907,0.000118731
969,OUMVA,72.673242,-131.346484,-130.1157148,NAMVA 36.7728215680422,58,9.166051,0.009119137
970,DensDep,44.07959819,-84.15919638,-84.03419638,NA,58,55.24756942,8.98E-13
971,BM,66.84583359,-127.6916672,-127.4390356,NA58,59,10.9463348,0.002959275
972,EB,71.93708903,-135.8741781,-135.4486462,NA58,59,2.9367242,0.16234918
973,OU,66.84583359,-125.6916672,-125.2661353,NA58,59,13.1192351,0.000998495
974,kappa,69.91165952,-131.823319,-131.3977871,NA58,59,6.9875833,0.021419889
975,delta,68.40512121,-128.8102424,-128.3847105,NA58,59,10.0006599,0.004748276
976,lambda,66.84583359,-125.6916672,-125.2661353,58,59,13.1192351,0.000998495
977,TS,54.20549266,-102.4109853,-102.1556662,358,59,36.2297042,9.57E-09
978,TRC,73.40773896,-138.8154779,-138.3853704,714,59,0,0.704939194
979,SRC,62.37552345,-118.7510469,-118.4957277,1130,59,19.8896427,3.38E-05
980,BMS,70.93355187,-131.8671037,-131.2219425,NAS 38.2396213405076,59,7.1634279,0.019617021
981,OUS,55.29189523,-100.5837905,-99.93862916,NAS 38.5727051163486,59,38.44674124,3.16E-09
982,OUMA,73.2168697,-134.4337394,-133.5206959,NAMA 37.3618531120468,59,4.8646745,0.061915732
983,OUMV,69.33935853,-126.6787171,-125.7656736,NAMV 52.4658694867474,59,12.6196968,0.001281797
984,OUMVA,73.18055519,-132.3611104,-131.1303412,NAMVA 38.3703412127413,59,7.2550292,0.018738813
985,DensDep,49.39460585,-94.7892117,-94.6642117,NA,59,43.7211587,2.26E-10
986,BM,67.91869315,-129.8373863,-129.5847547,NA59,60,16.5669409,0.000235738
987,EB,57.64001757,-107.2800351,-106.8545032,NA59,60,39.2971924,2.73E-09
988,OU,67.91869315,-127.8373863,-127.4118544,NA59,60,18.7398412,7.95E-05
989,kappa,71.57164243,-135.1432849,-134.717753,NA59,60,11.4339426,0.00306935
990,delta,69.50774501,-131.01549,-130.5899581,NA59,60,15.5617375,0.000389679
991,lambda,67.91869315,-127.8373863,-127.4118544,59,60,18.7398412,7.95E-05
992,TS,63.0925307,-120.1850614,-119.9297423,359,60,26.2219533,1.89E-06
993,TRC,77.29090157,-146.5818031,-146.1516956,114,60,0,0.933029873
994,SRC,72.08311192,-138.1662238,-137.9109047,1131,60,8.2407909,0.015150625
995,BMS,59.8832521,-109.7665042,-109.1213429,NAS 58.7172551361725,60,37.0303527,8.49E-09
996,OUS,61.37320015,-112.7464003,-112.101239,NAS 38.4664486361839,60,34.0504566,3.77E-08
997,OUMA,76.15637367,-140.3127473,-139.3997039,NAMA 35.9945576847818,60,6.7519917,0.031894748
998,OUMV,72.84905765,-133.6981153,-132.7850718,NAMV 48.7874083502568,60,13.3666238,0.001167804
999,OUMVA,76.5542172,-139.1084344,-137.8776652,NAMVA 35.3469585853379,60,8.2740304,0.014900906
1000,DensDep,60.03735055,-116.0747011,-115.9497011,NA,60,30.2019945,2.58E-07
1001,BM,68.24283893,-130.4856779,-130.2330463,NA60,61,12.9337321,0.00108532
1002,EB,74.80798756,-141.6159751,-141.1904432,NA60,61,1.9763352,0.259971935
1003,OU,68.24283895,-128.4856779,-128.060146,NA60,61,15.1066324,0.0003662
1004,kappa,69.87663702,-131.753274,-131.3277421,NA60,61,11.8390363,0.001876152
1005,delta,70.8456109,-133.6912218,-133.2656899,NA60,61,9.9010885,0.00494411
1006,lambda,68.24283895,-128.4856779,-128.060146,60,61,15.1066324,0.0003662
1007,TS,54.72808409,-103.4561682,-103.200849,360,61,39.9659294,1.46E-09
1008,TRC,75.79844297,-143.5968859,-143.1667784,115,61,0,0.698364577
1009,SRC,57.50850261,-109.0170052,-108.7616861,1132,61,34.4050923,2.36E-08
1010,BMS,38.87421914,-67.74843827,-67.10327698,NAS 63.5547966126963,61,76.06350142,2.12E-17
1011,OUS,49.3888339,-88.77766781,-88.13250652,NAS 34.1123777574788,61,55.03427188,7.83E-13
1012,OUMA,74.74597509,-137.4919502,-136.5789067,NAMA 31.017370491103,61,6.5878717,0.025914572
1013,OUMV,68.10233318,-124.2046664,-123.2916229,NAMV 50.0453742020293,61,19.8751555,3.37E-05
1014,OUMVA,74.60690511,-135.2138102,-133.983041,NAMVA 31.0173860115181,61,9.1837374,0.007077159
1015,DensDep,44.56249027,-85.12498054,-84.99998054,NA,61,58.16679786,1.63E-13
1016,BM,68.97265316,-131.9453063,-131.6926747,NA61,62,3461.978087,0
1017,EB,74.2404515,-140.480903,-140.0553711,NA61,62,3453.615391,0
1018,OU,68.97265317,-129.9453063,-129.5197744,NA61,62,3464.150988,0
1019,kappa,71.59931335,-135.1986267,-134.7730948,NA61,62,3458.897667,0
1020,delta,71.43557646,-134.8711529,-134.445621,NA61,62,3459.225141,0
1021,lambda,68.97265317,-129.9453063,-129.5197744,61,62,3464.150988,0
1022,TS,46.71763378,-87.43526756,-87.17994841,361,62,3506.490814,0
1023,TRC,75.91528274,-143.8305655,-143.4004579,116,62,3450.270304,0
1024,SRC,55.3049993,-104.6099986,-104.3546795,1133,62,3489.316083,0
1025,BMS,72.69552595,-135.3910519,-134.7458906,NAS 33.6075443459328,62,3458.924871,0
1026,OUS,42.39089582,-74.78179164,-74.13663035,NAS 36.2696432089588,62,3519.534132,0
1027,OUMA,1803.291903,-3594.583805,-3593.670762,NAMA 49.9406378355075,62,0,1
1028,OUMV,72.69736721,-133.3947344,-132.4816909,NAMV 33.6074297447187,62,3461.189071,0
1029,OUMVA,74.64435202,-135.288704,-134.0579348,NAMVA 33.6074339936817,62,3459.612827,0
1030,DensDep,34.44595403,-64.89190806,-64.76690806,NA,62,3528.903854,0
1031,BM,66.13337426,-126.2667485,-126.0141169,NA62,63,7.8861521,0.008225396
1032,EB,71.16290045,-134.3258009,-133.900269,NA62,63,0,0.424241365
1033,OU,66.13337426,-124.2667485,-123.8412166,NA62,63,10.0590524,0.002775349
1034,kappa,70.145667,-132.291334,-131.8658021,NA62,63,2.0344669,0.153403101
1035,delta,68.67176615,-129.3435323,-128.9180004,NA62,63,4.9822686,0.035133962
1036,lambda,66.13337426,-124.2667485,-123.8412166,62,63,10.0590524,0.002775349
1037,TS,59.80020356,-113.6004071,-113.345088,362,63,20.555181,1.46E-05
1038,TRC,70.74659716,-133.4931943,-133.0630868,715,63,0.8371822,0.279139443
1039,SRC,65.28138057,-124.5627611,-124.307442,1134,63,9.592827,0.003503944
1040,BMS,68.49159974,-126.9831995,-126.3380382,NAS 40.4618287132901,63,7.5622308,0.009671536
1041,OUS,56.97378991,-103.9475798,-103.3024185,NAS 46.6081909919362,63,30.5978505,9.62E-08
1042,OUMA,71.7041208,-131.4082416,-130.4951981,NAMA 40.4618039657696,63,3.4050709,0.077305654
1043,OUMV,68.65414252,-125.308285,-124.3952416,NAMV 54.7820160063607,63,9.5050274,0.003661192
1044,OUMVA,66.58951473,-119.1790295,-117.9482602,NAMVA 46.6984207815535,63,15.9520088,0.000145773
1045,DensDep,57.2324467,-110.4648934,-110.3398934,NA,63,23.5603756,3.25E-06
1046,BM,68.40129143,-130.8025829,-130.5499513,NA63,64,11.1029366,0.002770496
1047,EB,73.52310834,-139.0462167,-138.6206848,NA63,64,3.0322031,0.156709402
1048,OU,68.40129144,-128.8025829,-128.377051,NA63,64,13.2758369,0.000934799
1049,kappa,70.93360495,-133.8672099,-133.441678,NA63,64,8.2112099,0.011762185
1050,delta,70.9304743,-133.8609486,-133.4354167,NA63,64,8.2174712,0.01172542
1051,lambda,68.40129144,-128.8025829,-128.377051,63,64,13.2758369,0.000934799
1052,TS,60.1307473,-114.2614946,-114.0061755,363,64,27.6467124,7.08E-07
1053,TRC,75.04149769,-142.0829954,-141.6528879,910,64,0,0.713722833
1054,SRC,67.10789183,-128.2157837,-127.9604645,1011,64,13.6924234,0.000759028
1055,BMS,73.58359856,-137.1671971,-136.5220358,NAS 38.1393739199019,64,5.1308521,0.054875591
1056,OUS,60.34596425,-110.6919285,-110.0467672,NAS 39.3729838527207,64,31.6061207,9.78E-08
1057,OUMA,74.26560047,-136.5312009,-135.6181575,NAMA 38.7505912062664,64,6.0347304,0.034922436
1058,OUMV,68.15601415,-124.3120283,-123.3989848,NAMV 53.5156801934393,64,18.2539031,7.76E-05
1059,OUMVA,74.2513034,-134.5026068,-133.2718376,NAMVA 38.7505912721119,64,8.3810503,0.010804574
1060,DensDep,56.43952298,-108.879046,-108.754046,NA,64,32.8988419,5.12E-08
1061,BM,69.46803613,-132.9360723,-132.6834407,NA64,65,7.3622111,0.008199922
1062,EB,72.71948303,-137.4389661,-137.0134342,NA64,65,3.0322176,0.071458821
1063,OU,69.46803613,-130.9360723,-130.5105403,NA64,65,9.5351115,0.002766753
1064,kappa,71.34603982,-134.6920796,-134.2665477,NA64,65,5.7791041,0.018095768
1065,delta,71.04769652,-134.095393,-133.6698611,NA64,65,6.3757907,0.013427902
1066,lambda,69.46803612,-130.9360722,-130.5105403,64,65,9.5351115,0.002766753
1067,TS,63.10249713,-120.2049943,-119.9496751,364,65,20.0959767,1.41E-05
1068,TRC,74.22369705,-140.4473941,-140.0172866,117,65,0.0283652,0.320873689
1069,SRC,65.89885659,-125.7977132,-125.542394,1135,65,14.5032578,0.000230755
1070,BMS,75.34540653,-140.6908131,-140.0456518,NAS 29.3068730428214,65,0,0.325456937
1071,OUS,62.20582209,-114.4116442,-113.7664829,NAS 30.7535334015071,65,26.2791689,6.40E-07
1072,OUMA,75.88340883,-139.7668177,-138.8537742,NAMA 29.306730626983,65,1.1918776,0.179341418
1073,OUMV,65.82487795,-119.6497559,-118.7367124,NAMV 32.7959301604621,65,21.3089394,7.68E-06
1074,OUMVA,75.9022879,-137.8045758,-136.5738066,NAMVA 29.3067306314978,65,3.4718452,0.057357726
1075,DensDep,59.53505674,-115.0701135,-114.9451135,NA,65,25.1005383,1.15E-06
1076,BM,67.64704353,-129.2940871,-129.0414555,NA65,66,15.3725589,0.000445901
1077,EB,72.55591229,-137.1118246,-136.6862927,NA65,66,7.7277217,0.020384213
1078,OU,67.64704356,-127.2940871,-126.8685552,NA65,66,17.5454592,0.000150452
1079,kappa,69.27888852,-130.557777,-130.1322451,NA65,66,14.2817693,0.000769309
1080,delta,69.70394795,-131.4078959,-130.982364,NA65,66,13.4316504,0.001176797
1081,lambda,67.64704356,-127.2940871,-126.8685552,65,66,17.5454592,0.000150452
1082,TS,62.68074574,-119.3614915,-119.1061723,365,66,25.3078421,3.10E-06
1083,TRC,76.42206094,-144.8441219,-144.4140144,911,66,0,0.971286617
1084,SRC,69.76654372,-133.5330874,-133.2777683,1012,66,11.1362461,0.003708022
1085,BMS,71.05608651,-132.112173,-131.4670117,NAS 35.5721245545376,66,12.9470027,0.001499483
1086,OUS,60.74519466,-111.4903893,-110.845228,NAS 37.4093007633653,66,33.5687864,4.99E-08
1087,OUMA,69.86919165,-127.7383833,-126.8253398,NAMA 36.5667456265308,66,17.5886746,0.000147236
1088,OUMV,69.3061139,-126.6122278,-125.6991843,NAMV 35.2129881402807,66,18.7148301,8.38E-05
1089,OUMVA,71.30396755,-128.6079351,-127.3771659,NAMVA 35.5721397554568,66,17.0368485,0.000194018
1090,DensDep,59.79058721,-115.5811744,-115.4561744,NA,66,28.95784,5.00E-07
1091,BM,65.80554524,-125.6110905,-125.3584589,NA66,67,12.0239547,0.001862536
1092,EB,70.50868251,-133.017365,-132.5918331,NA66,67,4.7905805,0.069312541
1093,OU,65.80554524,-123.6110905,-123.1855586,NA66,67,14.196855,0.000628442
1094,kappa,67.91628243,-127.8325649,-127.407033,NA66,67,9.9753806,0.005187365
1095,delta,67.26464554,-126.5292911,-126.1037592,NA66,67,11.2786544,0.002703613
1096,lambda,65.80554524,-123.6110905,-123.1855586,66,67,14.196855,0.000628442
1097,TS,60.710499,-115.420998,-115.1656788,366,67,22.2167348,1.14E-05
1098,TRC,72.90626054,-137.8125211,-137.3824136,817,67,0,0.760454366
1099,SRC,67.66080959,-129.3216192,-129.0663,1013,67,8.3161136,0.011891922
1100,BMS,71.12394559,-132.2478912,-131.6027299,NAS 40.1584152844289,67,5.7796837,0.042269858
1101,OUS,61.19129716,-112.3825943,-111.737433,NAS 41.1663876893873,67,25.6449806,2.05E-06
1102,OUMA,72.75293354,-133.5058671,-132.5928236,NAMA 40.1582628046293,67,4.78959,0.069346876
1103,OUMV,71.12454577,-130.2490915,-129.3360481,NAMV 40.1582632957736,67,8.0463655,0.013609027
1104,OUMVA,72.76766007,-131.5353201,-130.3045509,NAMVA 40.1582634824989,67,7.0778627,0.022086902
1105,DensDep,58.75136076,-113.5027215,-113.3777215,NA,67,24.0046921,4.66E-06
1106,BM,67.44513421,-128.8902684,-128.6376368,NA67,68,13.1476798,0.001052452
1107,EB,55.01129516,-102.0225903,-101.5970584,NA67,68,40.1882582,1.41E-09
1108,OU,67.44513421,-126.8902684,-126.4647365,NA67,68,15.3205801,0.00035511
1109,kappa,69.04110379,-130.0822076,-129.6566757,NA67,68,12.1286409,0.001751798
1110,delta,70.04392888,-132.0878578,-131.6623258,NA67,68,10.1229908,0.004775351
1111,lambda,67.44513421,-126.8902684,-126.4647365,67,68,15.3205801,0.00035511
1112,TS,62.70853177,-119.4170635,-119.1617444,367,68,22.6235722,9.22E-06
1113,TRC,75.10771205,-142.2154241,-141.7853166,118,68,0,0.753676255
1114,SRC,66.76968645,-127.5393729,-127.2840537,1136,68,14.5012629,0.000534904
1115,BMS,73.69757667,-137.3951533,-136.7499921,NAS 30.8553918956877,68,5.0353245,0.060782423
1116,OUS,61.19719996,-112.3943999,-111.7492386,NAS 31.2943408287854,68,30.036078,2.26E-07
1117,OUMA,68.48117974,-124.9623595,-124.049316,NAMA 32.8904907465487,68,17.7360006,0.000106136
1118,OUMV,73.69743963,-135.3948793,-134.4818358,NAMV 30.8553585855555,68,7.3034808,0.019554834
1119,OUMVA,76.93961805,-139.8792361,-138.6484669,NAMVA 30.8553584895154,68,3.1368497,0.15704589
1120,DensDep,58.19691113,-112.3938223,-112.2688223,NA,68,29.5164943,2.94E-07
1121,BM,67.22372943,-128.4474589,-128.1948273,NA68,69,11.2168829,0.003394146
1122,EB,70.43206948,-132.864139,-132.438607,NA68,69,6.9731032,0.028330585
1123,OU,67.22372945,-126.4474589,-126.021927,NA68,69,13.3897832,0.001145226
1124,kappa,68.70349198,-129.406984,-128.981452,NA68,69,10.4302582,0.005029721
1125,delta,68.35345995,-128.7069199,-128.281388,NA68,69,11.1303222,0.003544271
1126,lambda,67.22372945,-126.4474589,-126.021927,68,69,13.3897832,0.001145226
1127,TS,62.02986368,-118.0597274,-117.8044082,368,69,21.607302,1.88E-05
1128,TRC,73.92090888,-139.8418178,-139.4117102,818,69,0,0.925647565
1129,SRC,68.59420905,-131.1884181,-130.9330989,85,69,8.4786113,0.013345616
1130,BMS,59.82728125,-109.6545625,-109.0094012,NAS 61.7229842680018,69,30.402309,2.32E-07
1131,OUS,63.73092731,-117.4618546,-116.8166933,NAS 40.1300302808631,69,22.5950169,1.15E-05
1132,OUMA,69.73082089,-127.4616418,-126.5485983,NAMA 39.5814970485612,69,12.8631119,0.001490241
1133,OUMV,67.81307688,-123.6261538,-122.7131103,NAMV 51.6271411925123,69,16.6985999,0.000218973
1134,OUMVA,73.30399721,-132.6079944,-131.3772252,NAMVA 38.3327012141061,69,8.034485,0.016664006
1135,DensDep,60.66184915,-117.3236983,-117.1986983,NA,69,22.2130119,1.39E-05
1136,BM,67.75864561,-129.5172912,-129.2646596,NA69,70,8.0925888,0.015444384
1137,EB,50.50325702,-93.00651404,-92.58098212,NA69,70,44.77626628,1.67E-10
1138,OU,67.75864562,-127.5172912,-127.0917593,NA69,70,10.2654891,0.005211123
1139,kappa,70.48314944,-132.9662989,-132.540767,NA69,70,4.8164814,0.079463609
1140,delta,52.79809856,-97.59619713,-97.17066521,NA69,70,40.18658319,1.66E-09
1141,lambda,67.75864561,-127.5172912,-127.0917593,69,70,10.2654891,0.005211123
1142,TS,60.4362488,-114.8724976,-114.6171784,369,70,22.74007,1.02E-05
1143,TRC,72.89367794,-137.7873559,-137.3572484,819,70,0,0.883189571
1144,SRC,61.98996526,-117.9799305,-117.7246114,1014,70,19.632637,4.82E-05
1145,BMS,69.18409175,-128.3681835,-127.7230222,NAS 33.84257493401,70,9.6342262,0.0071451
1146,OUS,57.67770961,-105.3554192,-104.7102579,NAS 36.2707653841342,70,32.6469905,7.19E-08
1147,OUMA,65.18238564,-118.3647713,-117.4517278,NAMA 35.5415379429856,70,19.9055206,4.20E-05
1148,OUMV,69.79437179,-127.5887436,-126.6757001,NAMV 50.312253590896,70,10.6815483,0.004232385
1149,OUMVA,63.3089883,-112.6179766,-111.3872074,NAMVA 52.0850461376991,70,25.970041,2.03E-06
1150,DensDep,55.4332236,-106.8664472,-106.7414472,NA,70,30.6158012,1.99E-07
1151,BM,68.19799693,-130.3959939,-130.1433623,NA70,71,8.8082561,0.00635142
1152,EB,71.34099936,-134.6819987,-134.2564668,NA70,71,4.6951516,0.049661533
1153,OU,68.19799693,-128.3959939,-127.9704619,NA70,71,10.9811565,0.002143046
1154,kappa,70.3303424,-132.6606848,-132.2351529,NA70,71,6.7164655,0.018075794
1155,delta,69.28515768,-130.5703154,-130.1447835,NA70,71,8.8068349,0.006355935
1156,lambda,68.19799692,-128.3959938,-127.9704619,70,71,10.9811565,0.002143046
1157,TS,58.51664683,-111.0332937,-110.7779745,370,71,28.1736439,3.96E-07
1158,TRC,72.83815484,-137.6763097,-137.2462022,820,71,1.7054162,0.221428194
1159,SRC,62.21298488,-118.4259698,-118.1706506,1015,71,20.7809678,1.60E-05
1160,BMS,52.34058951,-94.68117902,-94.03601773,NAS 61.0921246657901,71,44.91560067,9.17E-11
1161,OUS,55.75222534,-101.5044507,-100.8592894,NAS 38.9589058821183,71,38.092329,2.78E-09
1162,OUMA,75.93233092,-139.8646618,-138.9516184,NAMA 35.8080163541091,71,0,0.519468647
1163,OUMV,71.9819566,-131.9639132,-131.0508697,NAMV 35.808016379352,71,7.9007487,0.00999847
1164,OUMVA,75.94043147,-137.8808629,-136.6500937,NAMVA 35.8080166071593,71,2.3015247,0.164357528
1165,DensDep,54.79496848,-105.589937,-105.464937,NA,71,33.4866814,2.78E-08
1166,BM,67.84444879,-129.6888976,-129.436266,NA71,72,12.7592204,0.001450669
1167,EB,73.11674586,-138.2334917,-137.8079598,NA71,72,4.3875266,0.095380288
1168,OU,67.8444488,-127.6888976,-127.2633657,NA71,72,14.9321207,0.000489473
1169,kappa,70.50150934,-133.0030187,-132.5774868,NA71,72,9.6179996,0.006977114
1170,delta,69.79702982,-131.5940596,-131.1685277,NA71,72,11.0269587,0.003449247
1171,lambda,67.8444488,-127.6888976,-127.2633657,71,72,14.9321207,0.000489473
1172,TS,62.31493476,-118.6298695,-118.3745504,371,72,23.820936,5.75E-06
1173,TRC,75.31279697,-142.6255939,-142.1954864,107,72,0,0.85545649
1174,SRC,68.56652702,-131.133054,-130.8777349,1137,72,11.3177515,0.002982493
1175,BMS,64.91761908,-119.8352382,-119.1900769,NAS 35.6013016789631,72,23.0054095,8.64E-06
1176,OUS,60.51937788,-111.0387558,-110.3935945,NAS 36.0590800028056,72,31.8018919,1.06E-07
1177,OUMA,72.18185101,-132.363702,-131.4506585,NAMA 34.5523693600129,72,10.7448279,0.003971808
1178,OUMV,71.37996371,-130.7599274,-129.8468839,NAMV 49.8503122648941,72,12.3486025,0.001781283
1179,OUMVA,75.27774312,-136.5554862,-135.324717,NAMVA 32.8099466806547,72,6.8707694,0.027556833
1180,DensDep,58.3955859,-112.7911718,-112.6661718,NA,72,29.5293146,3.31E-07
1181,BM,68.04915285,-130.0983057,-129.8456741,NA72,73,12.7974292,0.001570516
1182,EB,41.99758533,-75.99517065,-75.56963874,NA72,73,67.07346456,2.57E-15
1183,OU,68.04915291,-128.0983058,-127.6727739,NA72,73,14.9703294,0.000529911
1184,kappa,69.04109821,-130.0821964,-129.6566645,NA72,73,12.9864388,0.001428893
1185,delta,70.26719017,-132.5343803,-132.1088484,NA72,73,10.5342549,0.004869502
1186,lambda,68.04915291,-128.0983058,-127.6727739,72,73,14.9703294,0.000529911
1187,TS,54.14401483,-102.2880297,-102.0327105,372,73,40.6103928,1.43E-09
1188,TRC,75.5366054,-143.0732108,-142.6431033,119,73,0,0.94399334
1189,SRC,62.02575446,-118.0515089,-117.7961898,1138,73,24.8469135,3.80E-06
1190,BMS,43.37611769,-76.75223538,-76.10707409,NAS 63.3175271951199,73,66.53602921,3.36E-15
1191,OUS,52.94149644,-95.88299287,-95.23783158,NAS 39.498897222812,73,47.40527172,4.80E-11
